15626485;1;947;601;8;78892.23;1;0
15626491;1;256;655;7;57327.04;1;0
15626507;1;253;558;1;152283.39;1;0
15626578;1;956;622;9;0.00;2;0
15626608;3;952;479;5;87070.23;1;0
15626612;3;1209;741;4;104784.23;1;1
15626628;3;291;631;2;88161.85;2;0
15626679;1;262;584;3;0.00;2;0
15626684;1;529;547;5;167539.97;1;0
15626710;1;1035;642;4;0.00;1;0
15626742;1;969;694;3;97530.25;1;0
15626787;3;5;698;8;185078.26;1;1
15626795;1;173;672;3;0.00;1;1
15626806;1;481;668;2;0.00;2;0
15626882;3;339;662;5;94901.09;1;0
15626898;1;1268;743;7;77599.23;1;0
15626900;1;689;427;1;141325.56;1;0
15626948;1;1320;701;6;86167.82;1;0
15626983;3;404;605;6;0.00;2;0
15626985;1;949;850;0;104386.53;1;0
15627000;1;1314;610;0;0.00;2;0
15627002;1;134;728;1;115934.74;1;0
15627027;1;288;738;5;0.00;2;0
15627042;1;260;555;7;0.00;2;0
15627162;2;79;695;6;125552.96;1;0
15627185;2;758;744;6;123737.04;2;0
15627190;1;957;661;6;146606.60;1;0
15627195;2;326;568;1;112930.28;2;0
15627203;3;306;508;10;0.00;1;0
15627212;1;758;630;2;110414.48;1;0
15627220;2;426;735;9;98807.45;1;1
15627232;2;6;608;7;114203.47;1;1
15627251;1;1159;520;4;134007.90;1;0
15627262;2;175;536;6;92366.72;2;0
15627298;1;365;589;7;85146.48;2;1
15627305;3;1021;606;7;0.00;1;1
15627328;3;626;542;2;0.00;2;0
15627352;2;1259;459;7;110356.42;1;1
15627360;1;951;432;9;152603.45;1;1
15627365;1;415;732;0;0.00;2;0
15627377;1;29;593;6;0.00;2;0
15627385;1;868;748;5;84009.47;1;0
15627395;2;656;643;7;154902.66;1;0
15627412;1;893;605;3;0.00;2;0
15627439;3;1249;624;10;0.00;2;0
15627484;1;989;686;5;113328.93;1;0
15627514;3;912;688;3;0.00;2;0
15627517;3;535;497;7;149400.27;1;0
15627630;1;1297;599;1;0.00;2;0
15627637;2;998;709;8;73314.04;2;0
15627665;1;45;614;4;0.00;1;1
15627697;1;437;662;2;0.00;2;0
15627699;1;241;558;10;105000.23;1;0
15627741;2;1039;631;2;96863.52;2;0
15627801;3;729;512;3;176666.62;1;0
15627830;2;545;640;5;32197.64;1;0
15627840;1;70;682;0;0.00;1;1
15627847;1;1301;850;6;0.00;1;1
15627848;1;118;683;7;109346.13;2;0
15627854;3;1043;707;3;0.00;2;0
15627859;2;851;607;7;102609.00;1;0
15627876;3;938;719;9;116393.59;1;1
15627881;1;976;603;8;0.00;2;0
15627971;1;1283;504;8;206663.75;1;0
15627995;2;768;756;5;155143.52;1;1
15627999;3;254;590;3;0.00;2;0
15628007;1;730;653;1;0.00;2;0
15628008;3;1250;781;6;98759.89;1;0
15628034;1;1255;629;6;129101.30;1;0
15628059;1;89;529;1;0.00;2;0
15628112;2;454;771;5;77846.90;1;0
15628123;1;1084;632;5;118890.81;1;0
15628144;1;341;635;4;74812.84;1;0
15628145;1;300;682;5;125851.93;1;0
15628155;1;527;410;7;117183.74;1;0
15628170;2;1197;565;9;68067.24;1;0
15628203;1;622;637;3;104339.56;1;0
15628205;2;281;571;1;101736.66;1;0
15628219;2;1264;665;3;111911.63;1;1
15628272;1;434;774;9;114997.42;1;0
15628274;2;315;583;8;149995.72;2;0
15628279;1;1043;624;3;0.00;2;0
15628292;1;433;850;4;156001.68;2;0
15628298;3;79;500;8;128486.11;1;0
15628303;3;1100;738;3;0.00;1;0
15628308;1;1046;850;6;0.00;2;0
15628319;1;481;792;4;130142.79;1;0
15628420;3;1000;660;2;80462.24;1;0
15628523;1;718;539;3;0.00;2;0
15628530;1;50;694;3;156864.20;2;0
15628558;1;911;447;5;89188.83;1;0
15628583;1;1162;709;5;0.00;2;0
15628600;2;860;807;1;141069.18;3;0
15628674;1;640;844;7;113348.14;1;1
15628697;3;1124;631;9;160736.63;1;0
15628715;1;884;709;8;0.00;2;0
15628767;3;784;608;3;139529.93;2;1
15628813;1;812;693;4;152341.55;1;0
15628824;1;911;665;5;160389.82;1;0
15628863;1;108;601;4;60013.81;1;0
15628886;3;415;677;5;123959.97;1;1
15628893;1;665;681;8;0.00;1;0
15628904;3;284;733;8;102918.38;1;0
15628936;3;866;692;9;118945.09;1;1
15628947;1;680;693;3;0.00;2;1
15628950;2;500;501;6;104013.79;1;0
15628963;2;1218;601;3;141859.12;2;0
15628972;2;782;699;1;123906.22;3;1
15628992;2;819;850;2;128647.98;2;0
15628999;1;507;732;10;61811.23;1;0
15629002;2;1126;747;8;102603.30;2;0
15629010;2;473;847;5;111743.43;1;0
15629078;2;597;850;5;127258.79;1;1
15629094;1;295;528;1;156948.41;1;1
15629117;1;1331;584;10;0.00;2;0
15629128;2;234;774;2;132193.94;2;0
15629133;1;879;579;9;0.00;2;0
15629150;1;152;721;1;0.00;2;0
15629187;1;278;535;8;85982.07;1;0
15629244;3;85;635;7;159453.64;2;1
15629273;2;525;638;8;145177.84;1;1
15629299;2;608;546;1;106074.89;1;1
15629323;2;616;617;4;116471.43;2;1
15629338;3;437;658;2;36566.96;1;1
15629390;1;395;653;7;135847.47;1;0
15629448;3;540;632;1;120599.21;1;0
15629475;1;802;656;2;0.00;2;0
15629511;1;113;738;6;106770.82;1;0
15629519;1;1016;472;1;0.00;2;0
15629545;3;60;790;7;109508.68;1;0
15629551;2;859;615;9;126104.98;2;0
15629575;1;1135;717;2;148061.89;1;1
15629603;1;644;607;8;0.00;2;0
15629617;3;371;572;2;126873.52;1;0
15629677;3;1142;687;2;0.00;3;1
15629739;2;463;621;8;100375.39;1;0
15629744;1;540;804;8;0.00;2;0
15629750;1;1031;697;5;133087.76;1;0
15629787;1;694;652;10;107303.72;2;0
15629793;3;1162;652;8;156823.70;2;0
15629846;2;1152;827;8;143001.50;2;0
15629885;1;549;850;7;118004.26;1;0
15629985;2;1022;723;10;90450.00;2;1
15630053;1;903;656;5;127864.40;1;0
15630106;3;946;496;2;0.00;2;0
15630113;3;1101;593;4;161637.75;1;0
15630167;3;550;684;4;139723.90;1;0
15630195;1;610;745;6;131184.67;1;0
15630241;1;938;594;3;62391.22;1;0
15630244;1;230;457;10;134320.23;2;0
15630321;1;305;680;3;0.00;2;0
15630328;1;343;635;8;130796.33;2;0
15630349;3;36;543;5;0.00;2;0
15630363;1;511;437;0;102721.49;1;0
15630402;1;303;594;9;0.00;1;0
15630413;1;780;608;5;0.00;2;0
15630419;1;213;634;9;149961.11;1;0
15630466;1;991;797;8;0.00;1;0
15630511;1;190;691;6;0.00;2;0
15630551;1;1173;696;2;163139.27;1;0
15630580;2;345;751;9;108513.25;2;0
15630592;1;771;516;4;0.00;1;1
15630617;2;1304;727;6;140418.81;1;1
15630641;1;690;846;6;127103.97;1;0
15630661;3;2;614;10;75212.28;1;0
15630698;1;626;745;9;110123.59;1;1
15630704;2;246;612;9;106520.73;2;0
15630709;2;595;619;2;56116.30;2;0
15630725;1;998;649;5;92786.66;1;1
15630857;3;947;674;6;0.00;2;0
15630910;1;1010;800;7;108007.36;1;0
15630913;3;340;476;1;105303.73;1;0
15630920;1;818;724;2;154485.74;2;0
15631054;1;749;625;1;0.00;2;0
15631063;1;1075;710;2;0.00;2;0
15631070;2;619;667;9;154393.43;1;1
15631072;1;11;690;1;94456.00;2;0
15631159;2;905;705;4;72252.64;2;0
15631162;1;79;631;10;0.00;2;0
15631170;1;1290;695;3;0.00;2;0
15631189;2;1027;613;9;67111.65;1;1
15631201;3;390;472;4;0.00;2;0
15631217;1;438;663;6;156218.19;1;0
15631222;1;764;485;2;75339.64;1;0
15631240;1;201;645;8;0.00;2;1
15631267;1;942;641;6;153590.73;2;0
15631305;3;806;599;4;126833.79;2;1
15631310;1;487;537;3;0.00;1;0
15631333;3;955;677;8;130866.19;1;0
15631339;1;1004;791;4;0.00;1;0
15631359;1;708;489;5;117289.92;1;0
15631392;2;122;654;9;84673.17;2;0
15631406;2;480;459;5;109387.90;1;0
15631436;1;1292;564;4;0.00;1;0
15631451;3;117;604;6;0.00;2;0
15631457;1;967;639;5;98186.70;1;0
15631460;3;236;671;3;0.00;2;0
15631481;1;1153;673;8;79563.36;2;0
15631512;1;432;597;8;149989.39;1;0
15631603;1;1045;813;1;122889.88;1;0
15631639;1;484;704;6;95452.89;1;0
15631681;3;1301;807;0;0.00;2;0
15631685;2;247;523;1;163894.35;1;0
15631693;1;761;697;7;0.00;2;0
15631709;3;109;470;2;101675.22;2;0
15631721;2;878;691;9;163965.69;2;0
15631739;3;499;704;10;122109.78;1;0
15631756;1;383;482;5;147813.05;2;0
15631800;1;1000;474;3;98431.37;1;0
15631813;1;436;621;6;0.00;2;0
15631838;1;1194;606;5;108166.09;2;0
15631848;1;726;727;9;121508.28;1;0
15631868;3;406;744;2;153804.44;1;0
15631871;2;568;616;7;116936.81;1;0
15631882;2;239;688;9;103399.87;1;0
15631912;1;872;840;8;136291.71;1;0
15631927;3;945;574;7;0.00;2;0
15632010;3;604;647;7;121260.19;2;0
15632050;1;845;779;10;99786.20;1;0
15632051;2;1330;550;10;128707.31;1;1
15632069;1;316;776;8;125211.55;2;0
15632079;2;690;720;8;156282.79;1;0
15632118;3;459;698;5;164450.94;1;1
15632125;2;278;606;5;63832.43;1;0
15632143;1;773;652;2;119148.55;1;0
15632185;1;454;663;1;82228.67;2;0
15632210;2;877;657;2;171770.55;1;0
15632256;1;544;541;7;127504.57;1;0
15632263;3;158;574;5;120355.00;1;0
15632264;1;171;476;10;0.00;2;0
15632272;1;1124;792;2;0.00;2;0
15632275;1;250;718;2;0.00;1;0
15632280;3;1117;544;9;0.00;1;1
15632324;1;946;602;7;0.00;2;0
15632344;1;1292;792;0;99045.93;2;0
15632345;1;926;754;4;0.00;2;0
15632365;2;795;542;8;142871.27;2;0
15632439;1;213;698;4;0.00;2;0
15632446;1;743;667;4;0.00;2;0
15632472;3;707;472;1;159397.75;1;0
15632503;1;949;563;0;148326.09;1;1
15632521;2;896;689;0;130170.82;2;0
15632538;3;530;658;5;145553.07;1;0
15632551;2;905;625;4;77743.01;2;0
15632575;1;1226;559;9;0.00;1;0
15632576;1;410;520;4;93249.40;1;0
15632609;1;518;554;10;160132.75;1;0
15632665;1;86;832;2;0.00;1;1
15632669;3;816;722;4;0.00;2;0
15632736;2;44;850;3;104911.35;2;0
15632789;1;998;794;8;0.00;2;0
15632793;1;478;638;9;103417.74;1;0
15632816;2;371;521;2;127948.57;1;0
15632826;1;822;493;3;134006.77;1;0
15632848;1;644;634;1;69518.95;1;0
15632850;1;1117;731;8;0.00;2;0
15632859;1;1045;444;7;0.00;2;0
15632882;2;816;684;1;126817.13;2;1
15632899;3;973;662;9;104508.77;2;0
15632967;1;769;520;3;0.00;2;0
15632977;1;379;745;5;0.00;2;0
15633043;3;1230;545;6;0.00;1;1
15633059;1;1000;413;9;0.00;2;0
15633064;1;679;438;4;0.00;2;0
15633108;1;1225;646;4;139848.17;1;0
15633112;2;368;681;3;118199.97;2;1
15633141;2;522;696;4;174902.26;1;0
15633181;1;931;792;6;71269.89;2;0
15633194;1;262;771;10;108309.00;4;1
15633213;3;505;628;8;0.00;1;1
15633227;1;658;518;9;85146.36;1;0
15633233;1;295;500;1;100374.58;1;1
15633260;1;92;600;1;142663.46;1;0
15633274;1;689;679;7;160515.37;1;0
15633283;1;350;536;8;0.00;2;0
15633352;1;134;628;6;175443.75;1;1
15633378;3;505;692;9;0.00;2;0
15633419;2;565;622;1;143124.63;2;0
15633461;2;1161;639;5;130170.82;1;0
15633474;1;556;586;2;138553.57;1;0
15633516;1;1301;526;1;0.00;1;0
15633525;1;507;631;7;0.00;2;0
15633531;1;588;717;9;138489.66;1;0
15633537;2;1312;540;9;87271.41;2;0
15633546;3;804;652;3;124832.51;1;0
15633574;1;763;730;4;167545.32;1;0
15633586;1;1109;595;7;120962.13;1;0
15633608;1;136;641;2;146193.60;2;1
15633612;1;596;696;4;172646.82;1;0
15633640;1;561;799;4;161209.66;1;0
15633648;3;862;696;5;0.00;2;0
15633650;2;758;677;8;146720.98;2;0
15633666;3;1214;701;7;123870.07;1;0
15633729;1;672;488;10;112751.13;1;0
15633818;1;635;786;9;0.00;2;0
15633834;2;76;700;3;99705.69;2;0
15633840;1;521;781;0;125023.10;2;0
15633854;1;381;654;3;0.00;2;0
15633866;2;1034;753;1;110824.52;1;0
15633870;1;1065;850;10;0.00;2;0
15633877;3;520;706;8;95386.82;1;0
15633897;2;1179;725;1;50880.98;2;0
15633922;1;494;755;4;123217.66;2;0
15633930;3;521;648;6;157559.59;2;1
15633944;3;362;644;3;136659.74;1;0
15633950;1;1304;737;1;101960.74;1;0
15634141;2;435;708;8;192390.52;2;0
15634143;3;1247;581;0;53291.86;1;0
15634146;2;296;835;2;142872.36;1;0
15634180;2;741;729;4;97268.10;2;0
15634218;2;233;501;4;95331.83;2;0
15634245;2;1284;758;9;95523.16;1;0
15634262;2;1283;709;4;148375.19;2;0
15634267;1;502;717;5;0.00;2;0
15634281;2;1317;720;10;110822.90;1;0
15634295;1;1290;470;1;96473.59;1;0
15634310;1;610;509;6;0.00;2;0
15634359;2;1260;639;5;98635.77;1;0
15634373;1;155;764;5;0.00;2;0
15634375;3;307;710;8;0.00;2;0
15634491;1;262;652;2;176166.56;2;0
15634501;1;330;441;1;140614.15;1;0
15634551;2;210;727;3;115248.11;4;1
15634564;3;1042;593;8;112713.34;1;0
15634591;1;66;850;8;73059.38;1;0
15634602;1;966;619;2;0.00;1;1
15634606;3;1098;634;1;0.00;2;0
15634628;1;1189;579;1;65667.79;2;0
15634632;1;586;711;3;0.00;2;0
15634719;1;554;704;0;0.00;2;0
15634772;3;438;682;0;122661.39;1;0
15634792;1;1114;516;9;0.00;2;0
15634815;1;686;701;3;0.00;2;0
15634844;2;448;598;3;91536.93;1;1
15634891;2;632;504;7;102365.49;1;1
15634896;1;595;521;6;0.00;2;0
15634936;1;65;735;7;179904.00;1;0
15634949;2;1293;593;5;161434.36;2;0
15634950;2;1091;657;8;107174.58;1;1
15634968;2;1106;789;6;110689.07;1;1
15634974;1;864;614;8;75150.34;4;1
15635034;2;511;727;9;101191.83;1;1
15635078;3;1304;714;0;124693.48;1;0
15635097;2;623;599;2;188976.89;2;0
15635116;3;319;659;2;0.00;1;1
15635125;3;390;566;2;120787.18;2;0
15635141;2;1298;598;8;118210.42;2;1
15635143;1;643;749;2;56726.83;2;0
15635177;3;1132;597;3;0.00;1;0
15635197;2;334;640;5;90402.77;1;0
15635240;1;668;553;1;0.00;2;0
15635244;1;347;716;6;0.00;2;0
15635256;1;136;762;7;117687.35;1;0
15635277;3;547;605;7;142643.54;1;0
15635285;1;1260;647;8;0.00;2;0
15635364;1;1178;618;9;44301.43;3;1
15635367;1;88;774;2;93844.69;1;0
15635388;3;1019;640;6;89047.14;1;0
15635396;2;333;738;9;139106.19;1;1
15635435;1;705;648;9;120633.42;1;1
15635459;2;837;667;3;106116.50;2;0
15635500;2;1;605;2;61319.63;1;0
15635502;1;732;443;2;0.00;1;0
15635531;3;770;575;8;0.00;2;0
15635597;1;315;644;8;0.00;2;0
15635598;1;578;812;6;0.00;2;0
15635660;2;469;612;9;142910.15;1;1
15635703;2;734;729;1;131513.26;1;0
15635728;1;1092;693;4;0.00;2;0
15635752;2;690;685;4;111798.06;2;0
15635775;1;605;781;3;89276.48;1;0
15635776;2;1263;686;5;154846.24;2;0
15635870;2;250;579;5;117721.02;1;1
15635893;1;349;693;8;0.00;2;0
15635905;3;826;616;6;0.00;2;0
15635939;1;861;458;9;0.00;2;0
15635942;1;671;576;9;0.00;2;1
15635964;2;3;566;4;120100.41;1;1
15635972;3;1173;484;8;0.00;2;0
15636016;1;391;588;3;120777.88;1;0
15636023;1;1017;619;10;0.00;1;1
15636024;3;521;692;4;109699.08;1;0
15636061;2;633;649;4;68345.86;2;0
15636069;3;374;632;7;155519.59;1;0
15636089;2;778;678;1;145751.03;1;1
15636105;3;37;758;2;0.00;2;0
15636238;1;788;611;1;0.00;2;0
15636330;2;1125;588;1;143279.58;2;1
15636353;3;747;534;4;0.00;2;0
15636388;2;1303;702;7;98775.23;1;0
15636395;1;480;529;5;0.00;2;0
15636396;1;863;627;7;0.00;2;0
15636407;2;29;793;5;127758.09;1;0
15636423;1;760;715;7;0.00;1;0
15636428;3;194;703;1;0.00;1;1
15636444;2;386;535;5;141616.55;2;0
15636454;1;1298;691;6;101070.69;1;1
15636478;1;813;621;7;136658.61;1;0
15636520;1;1000;692;1;125547.53;1;0
15636521;3;923;744;1;124037.28;1;0
15636541;2;59;683;5;144961.97;1;0
15636548;3;518;457;7;0.00;2;0
15636551;1;644;711;3;130181.47;2;0
15636562;3;835;573;8;0.00;2;0
15636572;1;866;760;7;0.00;2;0
15636589;1;1092;794;7;0.00;2;0
15636590;1;1057;575;1;0.00;2;0
15636592;1;53;651;0;181821.96;2;1
15636595;3;1249;602;3;107592.89;2;0
15636624;3;878;805;5;165272.13;1;1
15636626;1;368;718;3;97560.16;1;0
15636634;2;123;630;7;79656.81;1;0
15636658;1;1324;596;2;0.00;2;0
15636673;1;910;667;1;119266.69;1;0
15636684;1;455;727;10;0.00;2;0
15636700;1;923;701;9;140236.98;1;0
15636731;2;52;714;1;101609.01;2;0
15636736;1;986;611;7;0.00;2;1
15636756;1;1213;545;2;0.00;2;0
15636767;3;727;665;10;0.00;1;0
15636812;1;417;583;9;112701.04;1;0
15636820;2;244;725;8;104149.66;1;0
15636860;1;649;625;4;122351.29;1;0
15636872;1;800;585;8;144705.87;2;0
15636912;3;308;678;3;124483.53;1;0
15636935;1;1115;797;1;0.00;2;0
15636977;2;769;507;9;118214.32;3;1
15636982;2;285;705;7;79974.55;1;0
15636999;1;1274;414;8;0.00;1;1
15637110;3;945;634;10;0.00;1;0
15637118;1;950;684;4;140700.61;1;0
15637131;1;347;829;9;0.00;2;0
15637138;1;681;660;1;0.00;2;0
15637169;3;302;838;4;103267.80;1;0
15637178;3;336;803;7;0.00;2;0
15637235;3;1209;794;8;0.00;2;0
15637240;1;1189;541;4;124547.13;2;0
15637315;3;985;601;3;0.00;2;0
15637324;1;1176;657;7;0.00;2;0
15637354;1;345;623;7;148167.83;2;0
15637366;2;1239;505;5;114268.85;2;0
15637411;1;21;749;1;0.00;2;0
15637414;1;39;618;7;128736.39;1;0
15637427;3;524;461;6;0.00;2;0
15637428;1;104;660;7;0.00;2;0
15637461;1;1317;758;7;0.00;2;0
15637476;2;634;683;5;162448.69;1;1
15637522;1;931;507;0;106942.08;1;0
15637593;1;779;722;6;0.00;2;0
15637599;2;134;510;4;123070.89;1;1
15637644;1;1117;667;4;0.00;2;0
15637646;1;1041;756;10;122647.32;1;0
15637650;1;909;549;9;94748.76;2;0
15637678;1;49;661;5;0.00;1;0
15637690;2;633;622;7;98675.74;1;1
15637717;2;165;704;4;109026.80;2;0
15637753;2;78;751;2;96888.39;1;1
15637774;1;89;558;5;73494.21;1;0
15637788;1;221;743;3;110203.77;1;0
15637829;1;352;691;7;0.00;2;0
15637857;1;387;616;8;0.00;1;0
15637876;2;474;663;6;77253.50;1;1
15637891;2;183;613;4;140681.68;1;0
15637947;3;407;668;1;134446.04;1;0
15637954;1;217;730;0;155470.55;1;0
15637977;2;1164;542;8;139330.10;1;0
15637979;2;855;664;2;127160.78;2;0
15637993;1;83;711;9;137688.71;1;0
15638003;3;602;648;1;81370.07;1;0
15638028;2;122;562;4;127237.25;2;0
15638047;2;589;613;9;142765.24;2;0
15638068;3;1276;507;7;0.00;2;0
15638149;1;545;528;6;103772.45;1;0
15638159;3;1141;649;6;86607.39;1;0
15638231;3;221;730;2;0.00;2;0
15638247;3;849;700;9;0.00;2;0
15638257;3;520;682;0;83102.72;2;0
15638269;1;672;597;2;0.00;2;0
15638272;3;147;609;4;99883.16;1;0
15638329;2;697;522;1;111432.13;1;0
15638355;1;1205;658;5;126397.66;1;1
15638424;2;1126;661;5;150725.53;2;0
15638463;2;651;681;8;139480.18;1;0
15638487;2;621;586;2;136858.42;1;0
15638494;2;175;625;10;129845.26;1;0
15638513;1;1088;723;7;142856.95;2;0
15638607;1;589;546;2;0.00;1;1
15638610;2;787;635;5;117325.54;1;1
15638621;3;1251;735;1;60374.98;1;0
15638646;1;664;669;1;160474.59;1;0
15638730;1;525;711;0;82844.33;2;0
15638751;3;1258;838;5;0.00;2;0
15638774;3;481;719;9;0.00;2;0
15638788;1;68;550;8;97514.07;1;0
15638803;3;670;733;5;0.00;2;0
15638806;3;690;645;2;0.00;2;0
15638871;1;691;639;6;80926.02;2;0
15638882;2;135;710;9;148214.36;1;1
15638963;1;319;678;4;174852.89;1;0
15638983;1;1180;684;5;133189.40;1;0
15638988;1;203;684;6;0.00;2;0
15638989;1;1207;711;5;190066.54;1;1
15639004;1;79;668;2;0.00;2;0
15639049;1;374;489;7;139395.08;1;0
15639077;1;598;622;2;158584.82;3;1
15639117;3;814;624;6;0.00;1;1
15639133;1;1305;773;4;0.00;2;0
15639217;1;42;806;6;0.00;2;0
15639252;3;1212;603;6;129548.50;2;0
15639265;1;1160;714;7;126113.28;1;0
15639277;1;1017;678;9;0.00;1;0
15639278;2;186;580;6;145387.32;2;1
15639303;2;67;589;5;126111.61;1;0
15639314;1;717;589;2;0.00;2;0
15639322;3;1155;633;4;137847.41;2;0
15639357;1;545;415;9;134950.19;3;1
15639368;1;463;732;0;110942.90;1;0
15639415;1;18;850;3;162442.35;1;0
15639530;3;127;679;2;0.00;1;0
15639549;2;911;718;4;70541.06;1;0
15639552;2;376;603;8;148897.02;1;0
15639576;1;207;691;9;136623.19;1;0
15639590;1;512;758;3;141581.08;1;0
15639662;1;569;710;2;0.00;2;0
15639665;3;102;846;0;0.00;2;0
15639669;1;780;746;9;127157.04;1;0
15639788;1;1155;577;10;0.00;2;0
15639882;1;135;528;2;128262.72;2;0
15639946;2;726;597;8;162532.14;3;1
15640034;1;1072;551;2;139561.46;1;1
15640059;1;503;606;5;0.00;2;0
15640074;3;1022;666;5;0.00;1;1
15640078;2;1264;660;5;135134.99;1;1
15640106;1;241;613;7;124339.90;1;0
15640133;1;1086;661;0;0.00;2;0
15640161;2;849;618;5;157955.83;2;0
15640258;1;357;685;6;94238.75;2;1
15640260;2;1034;595;8;131081.66;2;0
15640266;3;395;621;5;104631.67;1;0
15640268;3;129;652;4;0.00;1;0
15640280;1;651;850;4;127771.35;2;0
15640377;1;497;526;0;0.00;2;0
15640407;2;864;821;0;135827.33;2;0
15640409;2;230;817;0;89087.89;1;1
15640418;2;574;649;4;115897.73;1;0
15640421;1;1243;811;7;0.00;1;0
15640442;1;1094;717;4;129722.57;1;0
15640454;2;261;693;0;120711.73;1;1
15640464;1;569;605;5;91612.91;1;0
15640491;1;66;464;10;147493.70;2;0
15640507;3;530;762;3;119349.69;3;1
15640521;2;860;552;3;144962.74;1;1
15640580;1;703;650;9;0.00;1;0
15640627;3;318;611;4;0.00;2;0
15640635;1;1331;769;8;0.00;2;0
15640648;1;690;698;6;0.00;2;0
15640667;1;438;662;4;0.00;2;0
15640686;1;908;700;5;95872.86;1;1
15640769;1;258;660;8;137841.53;1;0
15640789;1;39;711;4;123345.85;1;0
15640825;3;228;695;3;122549.64;1;0
15640846;2;215;546;3;106458.31;4;1
15640852;2;621;617;5;83348.89;3;1
15640855;2;1185;729;5;113574.61;2;0
15640865;2;596;636;9;80844.69;2;0
15640866;1;627;718;3;0.00;1;0
15640905;3;238;579;1;129490.36;2;1
15640917;1;1314;633;5;0.00;2;0
15640922;1;168;791;7;0.00;1;0
15640953;1;507;611;2;107508.93;2;0
15641004;3;865;605;10;150315.92;1;0
15641007;1;501;614;4;72594.00;1;0
15641009;1;686;544;3;84496.71;1;0
15641043;3;316;648;7;0.00;2;0
15641091;1;1074;695;5;106089.20;1;0
15641110;1;818;708;0;0.00;1;0
15641114;1;499;701;8;130091.50;1;0
15641122;1;81;684;2;0.00;2;0
15641136;1;334;629;2;0.00;2;0
15641158;2;434;739;3;102128.27;1;1
15641170;3;785;640;4;0.00;1;0
15641175;2;943;701;3;120916.52;3;1
15641183;3;909;731;8;96950.21;1;0
15641250;3;265;794;9;179581.31;1;0
15641285;3;155;621;3;163085.79;1;0
15641298;2;890;512;9;93955.83;2;0
15641312;1;290;615;6;0.00;1;1
15641319;3;1318;518;4;0.00;1;1
15641359;3;1124;662;6;0.00;2;1
15641366;2;833;599;1;124737.96;1;1
15641389;2;477;659;4;123593.22;2;1
15641411;1;1291;756;1;112568.31;1;0
15641413;2;914;587;7;155393.98;2;1
15641416;2;216;732;9;94867.18;2;1
15641474;1;73;638;9;139859.54;1;0
15641480;1;1170;571;5;131354.25;1;0
15641490;2;985;850;8;69385.17;2;0
15641575;1;86;577;2;127261.35;1;0
15641582;2;951;735;10;123180.01;2;0
15641585;1;736;850;6;97339.99;1;0
15641595;3;392;685;4;97392.18;2;0
15641604;1;255;850;10;98488.08;1;1
15641629;3;470;537;1;0.00;2;0
15641640;3;200;545;7;173331.52;1;0
15641655;1;530;700;2;0.00;2;0
15641662;2;868;470;5;117469.91;2;0
15641675;1;642;611;2;88915.37;3;1
15641688;3;948;644;7;0.00;1;1
15641690;3;697;681;7;0.00;2;0
15641715;1;278;599;8;0.00;2;0
15641732;1;625;543;3;0.00;2;0
15641733;1;1017;671;5;164757.56;1;0
15641773;2;64;580;2;179334.83;2;0
15641782;1;33;540;7;0.00;1;1
15641794;1;626;698;5;135658.73;2;0
15641822;1;1226;648;1;0.00;2;0
15641835;1;1320;683;3;140997.26;1;0
15641850;1;507;717;0;98241.04;1;0
15641860;2;361;764;6;108760.27;2;1
15641877;1;554;681;9;97023.21;1;0
15641934;3;277;749;9;66582.81;1;1
15641994;2;1172;667;1;103018.45;1;1
15642001;2;1033;576;9;119530.52;1;1
15642002;1;45;554;6;117707.18;2;1
15642004;1;782;686;1;0.00;2;0
15642022;3;568;621;8;0.00;1;0
15642041;2;1286;727;1;93051.64;2;1
15642063;1;326;692;6;163505.16;1;0
15642093;1;392;646;7;0.00;2;0
15642098;3;1307;622;0;108960.00;2;1
15642099;3;1085;679;6;0.00;2;0
15642137;3;1300;695;5;0.00;2;0
15642160;1;604;850;5;0.00;2;0
15642162;2;590;603;1;123407.69;1;1
15642202;2;220;821;5;106453.53;2;0
15642248;3;1250;608;8;123935.35;1;0
15642291;1;775;685;8;0.00;2;0
15642336;1;417;669;9;0.00;2;0
15642345;2;945;714;4;93059.34;1;1
15642391;2;568;621;4;109978.83;1;1
15642394;3;300;529;5;0.00;2;0
15642448;3;36;656;8;120047.77;1;0
15642468;1;22;697;9;132739.26;2;0
15642515;1;339;620;1;0.00;2;0
15642530;2;526;706;10;144090.42;1;1
15642544;1;865;723;5;0.00;2;0
15642570;3;433;675;8;0.00;2;0
15642579;3;342;731;1;128932.40;1;0
15642619;3;215;603;2;0.00;2;0
15642636;1;559;755;9;117035.89;1;0
15642655;3;220;731;1;0.00;1;0
15642709;1;1304;474;9;0.00;2;0
15642710;1;777;686;7;0.00;2;0
15642725;1;27;797;10;114084.60;1;0
15642726;1;1218;611;3;83568.26;1;0
15642785;1;569;479;5;117593.48;2;0
15642787;1;706;572;1;133043.66;1;0
15642816;1;249;850;7;43658.33;2;0
15642821;3;470;383;8;95808.19;1;1
15642824;3;749;826;8;174506.10;2;1
15642833;1;862;608;8;0.00;2;0
15642870;1;712;677;9;0.00;1;0
15642885;1;811;792;8;0.00;2;0
15642912;1;36;618;2;125682.79;1;0
15642934;2;1154;669;4;108269.20;2;0
15642937;1;1083;550;7;0.00;2;0
15642991;3;1284;850;7;0.00;2;0
15642996;2;173;546;9;86351.85;2;0
15642997;1;597;655;2;147149.59;1;0
15643024;2;844;479;4;138718.92;1;1
